Level,Content
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.159:50010 is added to blk_7705518309270121951 size 67108864
info,Received block blk_7330803663603700184 of size 67108864 from /10.251.42.246
warning,Warning: Unrecognized packageExtended attribute.
warning,Warning: Unrecognized packageExtended attribute.
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 32507 in scoreboard slot 9
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_1756478622414930264 size 67108864
info,"Read out cached package applicability for package: Package_for_KB3108664~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB3127220~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 6063 in scoreboard slot 8
info,Session: 30546354_3300870980 initialized by client WindowsUpdateAgent.
critical,mod_jk child workerEnv in error state 7
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000153_0/part-00153. blk_8596624696139957935
warning,10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:
info,BLOCK* NameSystem.delete: blk_5572208681898881669 is added to invalidSet of 10.251.38.197:50010
info,"Read out cached package applicability for package: Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,Deleting block blk_3862032846413436284 file /mnt/hadoop/dfs/data/current/subdir28/blk_3862032846413436284
info,jk2_init() Found child 3754 in scoreboard slot 12
info,Received block blk_-8214089520956286311 of size 67108864 from /10.251.26.131
info,Deleting block blk_-4295805058711840933 file /mnt/hadoop/dfs/data/current/subdir0/blk_-4295805058711840933
info,PacketResponder 2 for block blk_-7159695919045792245 terminating
info,Received block blk_-2243784245784480521 of size 67108864 from /10.250.6.191
info,Session: 30546174_85241882 initialized by client WindowsUpdateAgent.
info,Session: 30546354_3300650967 initialized by client WindowsUpdateAgent.
info,"Loading offline registry hive: COMPONENTS, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\COMPONENTS'."
info,10.250.5.237:50010 Served block blk_3166960787499091856 to /10.251.43.147
info,Received block blk_-7514806214244798312 of size 67108864 from /10.250.15.101
info,Session: 30546354_2908448534 initialized by client WindowsUpdateAgent.
info,jk2_init() Found child 2008 in scoreboard slot 6
info,BLOCK* NameSystem.delete: blk_-3754029959138975487 is added to invalidSet of 10.251.214.112:50010
info,"Read out cached package applicability for package: Package_for_KB2985461~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 1394 in scoreboard slot 9
info,Session: 30546354_3357084195 initialized by client WindowsUpdateAgent.
critical,mod_jk child workerEnv in error state 6
critical,mod_jk child workerEnv in error state 8
warning,10.251.38.214:50010:Got exception while serving blk_5547569777499890340 to /10.251.195.52:
info,Session: 30546174_94722424 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB2656356~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112"
info,Received block blk_-8377763431920892140 of size 67108864 from /10.250.6.223
critical,mod_jk child workerEnv in error state 6
info,"Loading offline registry hive: schema.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\system32\smi\store\Machine\schema.dat'."
info,Deleting block blk_5272005015837990021 file /mnt/hadoop/dfs/data/current/subdir0/blk_5272005015837990021
info,Receiving block blk_7347539858784653625 src: /10.250.11.194:46600 dest: /10.250.11.194:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_7275457888263057111 size 67108864
info,Session: 30546354_3338453129 initialized by client WindowsUpdateAgent.
critical,mod_jk child workerEnv in error state 7
info,"Read out cached package applicability for package: Package_for_KB3005607~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112"
info,Session: 30546354_3061697300 initialized by client WindowsUpdateAgent.
info,Session: 30546174_21888258 initialized by client WindowsUpdateAgent.
info,jk2_init() Found child 5912 in scoreboard slot 7
info,"Read out cached package applicability for package: Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0"
critical,mod_jk child workerEnv in error state 6
info,jk2_init() Found child 32579 in scoreboard slot 9
info,jk2_init() Found child 1499 in scoreboard slot 11
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_-5718873743060788176 size 67108864
info,jk2_init() Found child 6035 in scoreboard slot 8
info,jk2_init() Found child 1355 in scoreboard slot 10
info,jk2_init() Found child 6728 in scoreboard slot 6
critical,mod_jk child workerEnv in error state 6
info,Session: 30546354_2833204231 initialized by client WindowsUpdateAgent.
info,10.251.111.80:50010 Served block blk_6296828743242110158 to /10.251.42.246
info,Received block blk_7294821275446427348 of size 67108864 from /10.251.43.210
info,PacketResponder 0 for block blk_2089955821703690032 terminating
critical,mod_jk child workerEnv in error state 6
warning,Warning: Unrecognized packageExtended attribute.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,PacketResponder 0 for block blk_4068667188725811395 terminating
info,"Read out cached package applicability for package: Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112"
info,Deleting block blk_7323287581932922676 file /mnt/hadoop/dfs/data/current/subdir12/blk_7323287581932922676
critical,mod_jk child workerEnv in error state 9
warning,10.250.10.223:50010:Got exception while serving blk_8478683141242372735 to /10.251.70.5:
info,Deleting block blk_6675564098604634452 file /mnt/hadoop/dfs/data/current/subdir1/blk_6675564098604634452
info,Deleting block blk_-1775264355226395799 file /mnt/hadoop/dfs/data/current/subdir26/blk_-1775264355226395799
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 6367 in scoreboard slot 7
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,jk2_init() Found child 32585 in scoreboard slot 6
info,Receiving block blk_469126362137371425 src: /10.251.199.245:53897 dest: /10.251.199.245:50010
warning,Warning: Unrecognized packageExtended attribute.
info,Deleting block blk_-8360774680830158225 file /mnt/hadoop/dfs/data/current/subdir31/blk_-8360774680830158225
info,BLOCK* NameSystem.delete: blk_-1525964299678787959 is added to invalidSet of 10.251.37.240:50010
critical,mod_jk child workerEnv in error state 6
info,Receiving block blk_4599950495841528213 src: /10.251.194.102:59433 dest: /10.251.194.102:50010
critical,jk2_init() Can't find child 2085 in scoreboard
info,Session: 30546174_177047133 initialized by client WindowsUpdateAgent.
non-critical,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE]
info,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112"
warning,Warning: Unrecognized packageExtended attribute.
info,PacketResponder 1 for block blk_-5263787695149681326 terminating
info,jk2_init() Found child 6259 in scoreboard slot 6
warning,Warning: Unrecognized packageExtended attribute.
critical,mod_jk child workerEnv in error state 6
info,jk2_init() Found child 5919 in scoreboard slot 6
info,jk2_init() Found child 1219 in scoreboard slot 6
warning,Warning: Unrecognized packageExtended attribute.
info,Deleting block blk_2403370969415186087 file /mnt/hadoop/dfs/data/current/subdir6/blk_2403370969415186087
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Received block blk_-518701095493827363 of size 67108864 from /10.251.214.67
info,Receiving block blk_-2250942073136893488 src: /10.251.126.22:59179 dest: /10.251.126.22:50010
critical,mod_jk child workerEnv in error state 6
info,"Read out cached package applicability for package: Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0, ApplicableState: 112, CurrentState:0"
info,PacketResponder 0 for block blk_-7640601843607665080 terminating
info,jk2_init() Found child 2031 in scoreboard slot 7
critical,mod_jk child workerEnv in error state 6
info,"Read out cached package applicability for package: Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.84:50010 is added to blk_-2321016155994168744 size 67108864
info,jk2_init() Found child 32438 in scoreboard slot 8
info,Session: 30546174_98162621 initialized by client WindowsUpdateAgent.
info,Session: 30546174_88342059 initialized by client WindowsUpdateAgent.
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,10.250.13.240:50010 Served block blk_-3134225108208373949 to /10.250.13.240
info,jk2_init() Found child 348 in scoreboard slot 7
info,"Read out cached package applicability for package: Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112"
critical,mod_jk child workerEnv in error state 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
critical,jk2_init() Can't find child 5619 in scoreboard
info,Session: 30546354_3311291576 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 1000 in scoreboard slot 10
critical,mod_jk child workerEnv in error state 6
info,Session: 30546173_4286503818 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,BLOCK* NameSystem.delete: blk_4738781172941319823 is added to invalidSet of 10.251.91.32:50010
info,Received block blk_-7630699912570186723 of size 67108864 from /10.251.71.240
info,Receiving block blk_-5135777574223073423 src: /10.251.65.237:48648 dest: /10.251.65.237:50010
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"Read out cached package applicability for package: Package_for_KB2789645~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112"
critical,mod_jk child workerEnv in error state 8
info,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_000585_0/part-00585. blk_8561332122820208519
critical,mod_jk child workerEnv in error state 6
warning,Warning: Unrecognized packageExtended attribute.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,"Read out cached package applicability for package: Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 32447 in scoreboard slot 7
info,Deleting block blk_8492196963764530259 file /mnt/hadoop/dfs/data/current/subdir45/blk_8492196963764530259
info,jk2_init() Found child 353 in scoreboard slot 12
info,Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50010
info,jk2_init() Found child 32739 in scoreboard slot 7
info,"Loading offline registry hive: SOFTWARE, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SOFTWARE'."
info,BLOCK* NameSystem.delete: blk_-4385347171136037814 is added to invalidSet of 10.251.67.113:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,"Read out cached package applicability for package: Package_for_KB3145739~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,Receiving block blk_-4956232013010963754 src: /10.251.126.22:58984 dest: /10.251.126.22:50010
critical,mod_jk child workerEnv in error state 6
warning,Warning: Unrecognized packageExtended attribute.
warning,10.251.123.132:50010:Got exception while serving blk_4048438071314937575 to /10.251.194.213:
info,PacketResponder 0 for block blk_-6865167803683277211 terminating
info,Reboot mark refs incremented to: 1
info,PacketResponder 1 for block blk_4638603954320058978 terminating
info,jk2_init() Found child 4975 in scoreboard slot 6
info,PacketResponder 0 for block blk_-7778922135767840250 terminating
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.33:50010 is added to blk_-9049344623659872649 size 67108864
info,Received block blk_2063252936853409868 of size 67108864 from /10.251.43.192
info,jk2_init() Found child 32742 in scoreboard slot 10
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Session: 30546174_2217133 initialized by client WindowsUpdateAgent.
info,Received block blk_-8310554294841246175 of size 67108864 from /10.251.123.132
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
critical,mod_jk child workerEnv in error state 6
info,jk2_init() Found child 8766 in scoreboard slot 12
critical,mod_jk child workerEnv in error state 7
warning,Warning: Unrecognized packageExtended attribute.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,jk2_init() Found child 2883 in scoreboard slot 9
critical,mod_jk child workerEnv in error state 6
info,PacketResponder 1 for block blk_2028803850179311599 terminating
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
critical,[client 168.20.198.21] Directory index forbidden by rule: /var/www/html/
info,Session: 30546174_173266917 initialized by client WindowsUpdateAgent.
info,Receiving block blk_8303284829424905326 src: /10.251.70.37:47359 dest: /10.251.70.37:50010
info,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.18080, ApplicableState: 112, CurrentState:0"
